Id,Count,AgentID,FQDN,CommandLine,Description,FilePath,MD5Hash,event_quarantine_files_sha256_hash_data,IncidentInfo,GxP/NON-GxP/Server
9905,1,c8e27928ba584bddaf3ff007313ec0de,INFSEZD27665.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:c8e27928ba584bddaf3ff007313ec0de:2199023330672.json,
9906,1,fd3a564114934623b7579d255e52c1fb,INCTO2D49296.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:fd3a564114934623b7579d255e52c1fb:2362235013713.json,
9909,1,ca560a6ffbc14f4cb29a3483c99e3b4f,INFTO2ITQA2.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ca560a6ffbc14f4cb29a3483c99e3b4f:3891241087465.json,
9911,1,bef19779aba64166a722f64786c7ff80,INPDBD16459.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:bef19779aba64166a722f64786c7ff80:206159677261.json,
9916,1,4844d93bf4154bf58b01a7c03df7e6fb,DESKTOP-N2IR1H5.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4844d93bf4154bf58b01a7c03df7e6fb:1284195280218.json,
9921,1,750e243b9bf34c2c8a57ce3e39861b4e,INBIOL77702.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:750e243b9bf34c2c8a57ce3e39861b4e:38655099352.json,
9923,1,bc30fdfabefb41e9ba031589ccb52212,INFT6D55363.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:bc30fdfabefb41e9ba031589ccb52212:335007679859.json,
9925,1,5bc3b68fed584612b922768999b17052,INFTOXIL60004.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:5bc3b68fed584612b922768999b17052:867583534420.json,
9926,1,6514787458d0494e83cf745085eb9d23,INDVD9L76074.CORP.DRREDDYS.COM,C:\Windows\Explorer.EXE,A file written to the file-system surpassed a medium-confidence adware detection threshold.,\Device\HarddiskVolume4\Windows\explorer.exe,,a57dfd88558e567ed7ffbbb71131b60b4f29c85365492731f67c1fe72ba17d97,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6514787458d0494e83cf745085eb9d23:803160586036.json,
9928,1,113c4018694f4e86938cb1206f00b55b,INPDBL2625.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:113c4018694f4e86938cb1206f00b55b:30064789825.json,
9930,1,14c962497e654f3cbc8ef2fda2aa7335,INF11DPASX011.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:14c962497e654f3cbc8ef2fda2aa7335:137439684605.json,
9931,1,c76b0bbe6881420b966e886ca2718474,INFTO3L20456.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:c76b0bbe6881420b966e886ca2718474:858994486011.json,
9933,1,78d51a71940b4368b796de1e399327c0,APSBLRLL68784.apsl.com,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:78d51a71940b4368b796de1e399327c0:98786519805.json,
9937,1,a650e57ead2e4e4987ab04e75af703bc,INPDBL72587.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a650e57ead2e4e4987ab04e75af703bc:1799591642389.json,
9938,1,99b59084e6e24bb899a3a46c30029d84,INIPDOL076746.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:99b59084e6e24bb899a3a46c30029d84:858993992861.json,
9939,1,173cdcdb59dc458491e4f0630fecf9e4,INPU1L66015.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:173cdcdb59dc458491e4f0630fecf9e4:785979379393.json,
9940,1,39950b61bf68466a8c1987f120a6c5df,INFTO3D19996.CORP.DRREDDYS.COM,C:\Windows\SysWOW64\OneDriveSetup.exe /thfirstsetup  /peruser  /childprocess,A file written to the file-system surpassed a medium-confidence adware detection threshold.,\Device\HarddiskVolume4\Windows\SysWOW64\OneDriveSetup.exe,,2f66db617964c92c6d627d774259d8287fc454f999c4592d4112e4c415808511,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:39950b61bf68466a8c1987f120a6c5df:2018635086674.json,
9943,1,8391a8dd654c44f4a33f7b5403291ab0,INCRPAZ6849,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8391a8dd654c44f4a33f7b5403291ab0:335008049359.json,
9944,1,ac98dcedaae243679a9cad33ca559b49,INFSEZD29406.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ac98dcedaae243679a9cad33ca559b49:1271311210047.json,
9946,1,88035464c8c44939bd9834e1efe620e5,INFTOXIL91854.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:88035464c8c44939bd9834e1efe620e5:1533304142564.json,
9949,1,72ce0e1ac2174d738399a5197e4c20dd,INPU1T55364.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:72ce0e1ac2174d738399a5197e4c20dd:1365800376415.json,
9951,1,4b0f2b6efddf4ec285804570ce3b52f5,INCRPAZ8469,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4b0f2b6efddf4ec285804570ce3b52f5:176094105456.json,
9953,1,8ed6c468dd5d4eb995e47344297fd6d1,RCUMWDCM15.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8ed6c468dd5d4eb995e47344297fd6d1:2284923434817.json,
9954,1,d60f2928484843f18b8aa33f17dff14e,INPU2D62600.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume1\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d60f2928484843f18b8aa33f17dff14e:743029880888.json,
9955,1,83335a81f0bb48eabc71840efc7245e3,INFT3MEST118.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:83335a81f0bb48eabc71840efc7245e3:343598156170.json,
9957,1,d4c06849db2d4ad683ea31cda6f2ea22,INFT7L75530.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d4c06849db2d4ad683ea31cda6f2ea22:579820924268.json,
9959,1,20b5794b34774062b55bc8dad2897075,INPU2D76692.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:20b5794b34774062b55bc8dad2897075:777389799750.json,
9961,1,112a1bad732644faa02447130db3bae6,INDVD9L79007.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:112a1bad732644faa02447130db3bae6:68720393792.json,
9962,1,389c63df28bd436684b653504b637db4,INFTO2L062055.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:389c63df28bd436684b653504b637db4:481037096972.json,
9964,1,389c63df28bd436684b653504b637db4,INFTO2L062055.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:389c63df28bd436684b653504b637db4:481037502697.json,
9968,1,def0c5cf5b9541f6a10f8415be0d8349,REG-AKALICHK-N9.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe"" --library ""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\23.7148.89\service\sbis-desktop-loader.dll"" --ep ""DesktopEntryPoint"" --daemon --rpc_service_name SBIS3Plugin --configuration_path=sbis-service.ini --output_file=C:\ProgramData\Sbis3Plugin\logs\service_daemon.log ",A file written to the file-system surpassed a low-confidence adware detection threshold.,\Device\HarddiskVolume3\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe,,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:def0c5cf5b9541f6a10f8415be0d8349:223338609685.json,
9971,1,7bd00a625b9c48f6b7470a061b092283,INIPDOL87775.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:7bd00a625b9c48f6b7470a061b092283:369368478431.json,
9972,1,213aa23c0bc84494993cc1ffeed56369,INCSEZD77453.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:213aa23c0bc84494993cc1ffeed56369:330713250964.json,
9973,1,721cbab661ff4ec4bb5c1eee5104e305,INF11DKIOSK01.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:721cbab661ff4ec4bb5c1eee5104e305:2448131839320.json,
9976,1,822c3400a0c149b0a1d546420a4adc69,INFT12D68403.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:822c3400a0c149b0a1d546420a4adc69:1151051506088.json,
9977,1,161749f44ddf44918cfdc806e90f93ae,APSBLRD-80413.apsl.com,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:161749f44ddf44918cfdc806e90f93ae:85902328369.json,
9978,1,161749f44ddf44918cfdc806e90f93ae,APSBLRD-80413.apsl.com,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:161749f44ddf44918cfdc806e90f93ae:85900666524.json,
9980,1,f81dc43ae0fe454fbaafcdc9e498df84,REG-IBERESN-L9.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe"" --library ""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\24.1200.466\service\sbis-desktop-loader.dll"" --ep ""DesktopEntryPoint"" --daemon --rpc_service_name SBIS3Plugin --configuration_path=sbis-service.ini --output_file=C:\ProgramData\Sbis3Plugin\logs\service_daemon.log ",A file written to the file-system surpassed a low-confidence adware detection threshold.,\Device\HarddiskVolume3\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe,,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:f81dc43ae0fe454fbaafcdc9e498df84:369369211717.json,
9981,1,2d83a761b366440ba404cacab1b840d5,INCRPL42734.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:2d83a761b366440ba404cacab1b840d5:455266798477.json,
9982,1,3618185b9b484ee38895222f7bee82e1,INF11DLIMS10.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:3618185b9b484ee38895222f7bee82e1:532578567454.json,
9983,1,e5c7f2e2d9e34fab9798b54bff42fffd,INFT6D37967.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:e5c7f2e2d9e34fab9798b54bff42fffd:5849745658690.json,
9985,1,ec1e73861792448caa3a64bd54bfb78b,INPDBD78774.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ec1e73861792448caa3a64bd54bfb78b:1846836889492.json,
9986,1,3f94419ff7154d92b82b7de8175c250f,INBIOLN16374.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:3f94419ff7154d92b82b7de8175c250f:137439759278.json,
9988,1,f3e027c445684838b77d93418b77f3b5,INDVD7L87647.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:f3e027c445684838b77d93418b77f3b5:64424671955.json,
9989,1,79c1fc4fbd4144a7ac54b1f3f9ad7c9c,INIPDOL85397.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:79c1fc4fbd4144a7ac54b1f3f9ad7c9c:257698882586.json,
9991,1,93d83df112f74b16bfd4ebccfa71e315,INFT6D37967-1.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:93d83df112f74b16bfd4ebccfa71e315:34360422539.json,
9994,1,bae7b3f05ee64d02b1d3785c4e972623,INCRPAZ6071,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:bae7b3f05ee64d02b1d3785c4e972623:90194458194.json,
